apr014#2#ctg1#56	5193733
apr015#1#ctg1#0	5124552
apr015#2#ctg1#56	5090974
apr016#1#ctg1#56	5151159
apr016#2#ctg1#56	5114407
apr018#1#ctg1#0	5073841
apr018#2#ctg1#0	5131602
apr019#1#ctg1#56	5203061
apr019#2#ctg1#0	5118294
apr020#1#ctg1#0	5156820
apr020#2#ctg1#0	5097010
apr021#1#ctg1#56	5127929
apr021#2#ctg1#56	5158612
apr022#1#ctg1#56	5153387
apr022#2#ctg1#56	5152867
apr023#1#ctg1#0	5157221
apr023#2#ctg1#0	5015383
apr024#1#ctg1#56	5157949
apr024#2#ctg1#0	5176637
apr025#1#ctg1#56	5149678
apr025#2#ctg1#0	5238023
apr026#1#ctg1#0	5308367
apr026#2#ctg1#0	5214690
apr027#1#ctg1#0	5278267
apr027#2#ctg1#56	5221395
apr029#1#ctg1#0	5242184
apr029#2#ctg1#0	5124398
apr030#1#ctg1#0	5059460
apr030#2#ctg1#0	5148009
apr031#1#ctg1#56	5214845
apr031#2#ctg1#0	5116722
apr032#1#ctg1#0	5241968
apr032#2#ctg1#0	5268478
apr033#1#ctg1#56	5217298
apr033#2#ctg1#0	5102984
apr034#1#ctg1#0	5129398
apr034#2#ctg1#0	5125107
apr035#1#ctg1#56	5143150
apr035#2#ctg1#56	5146757
apr036#1#ctg1#56	5126859
apr036#2#ctg1#0	5138900
apr037#1#ctg1#0	5160995
apr037#2#ctg1#56	2369057
apr037#2#ctg1#2387789	650449
apr037#2#ctg1#3068403	2148414
apr038#1#ctg1#0	5144200
apr038#2#ctg1#56	5135748
apr039#1#ctg1#0	5195197
apr039#2#ctg1#0	5202643
apr040#1#ctg1#421	5124503
apr040#2#ctg1#421	5126509
apr041#1#ctg1#56	5129012
apr041#2#ctg1#0	5141576
apr042#1#ctg1#0	5087069
